FG Qty from Transferred Raw Materials,从转移的原材料中获取的成品数量,
Forecasting,预测,



Please setup default Email Account from Settings > Email Account,请从“设置”>“电子邮件帐户”中设置默认电子邮件帐户,
You haven't created a {0} yet,您尚未创建{0},
Connections,连接,
You created this,你创建了这个,
You last edited this,您上次编辑了此内容,
All Activities,所有活动,
No {0} found with matching filters. Clear filters to see all {0}.,未找到符合筛选条件的{0}。清除筛选条件以查看所有{0}。,
List View,列表视图,
Edit Filters,编辑过滤器,
About,关于,
Permission Manager,权限管理,
Search or type a command (Ctrl + G),搜索或键入命令,
Create Workspace,创建工作空间,
Build,构建,
Tools,工具,
Type a reply / comment,输入回复/评论,
Awesomebar,智能搜索栏,
This is Awesomebar, it helps you to navigate anywhere in the system, find documents, reports, settings, create new records and many more things.,这是智能搜索栏，它帮助您在系统中任何地方导航，查找文件、报告、设置，创建新记录以及许多其他事项。,
Workspace List,工作区列表,
These are workspaces. Each module workspace provides insightful information and shortcuts on one page.,这些是工作区。每个模块的工作区在一个页面上提供了有见地的信息和快捷方式。,
Tip: You can build custom workspaces for your needs.,提示：您可以根据您的需求构建自定义工作区。,
DONE,完成,
Show {0} List,显示 {0} 列表,
Basic Info,基本信息,
Employee Self Service,员工自助服务,
Delivery Manager,交付经理,
Delivery User,交付用户,
Interviewer,面试官,
Workspace Manager,工作空间管理器,
Bulk Transaction,批量交易,
Subcontracting,分包,
dentalHealth,牙齿健康,
Desk Settings,桌面设置,
Desk Theme,桌面主题,
Light,亮色,
Dark,暗色,
Automatic,跟随系统,
Profile,个人资料,
Token Cache,Token令牌缓存,
Translator,翻译器,
Module Profile,模块配置,
Telephony,电话通信,


My Settings,设置,
Inpatient,住院病人,
Patient Care Type,患者护理类别,
Service Request,医疗服务申请,
Medication Request,用药申请,
Rehabilitation and Physiotherapy,康复和物理治疗,
Diagnotics,诊断检查,
Diagnostic Report,诊断报告,
Observation,临床观察,
Observation Template,观察模板,
Nursing,护理,
Nursing Task,护理任务,
Healthcare Activity,健康护理活动,
Nursing Checklist Template,护理清单模板,
Service Units,服务单位,
Terminology Mapping,术语匹配,
Code Value,编码值,
Code System,编码体系,
Patient History Settings,患者病历设置,
Treatment Plan Template,治疗计划模板,
Diagnosis Trends,诊断趋势,
List View,列表视图,
Identification Number (UID),身份证号码,
Primary Contact,主要联系人,
Edit Full Form,编辑详情,
Edit Filters,编辑过滤器,
Practitioner Type,从业人员类型,
Internal,内部,
External,外部,
Allow Video Conferencing,允许视频会议,
Create Slots,创建时间段,
Experimental,试验性的,
You created this,你创建于,
You last edited this,你最后编辑于,
Appointment Based On Check In,基于签到的预约,
Intent,目的,
Definition,定义,
Order Date,订单日期,
Ordered by Practitioner,医疗从业者,
Order Time,订单时间,
Expected By,预期,
Order Source,订单来源,
Order Details,订单详情,
Staff Role,员工角色,
The role responsible for performing the service,负责执行服务的角色,
Order Specifications,订单规格,
Occurrence As Needed,按需提供服务,
Occurrence Date,发生日期,
Occurrence Time,发生时间,
Order Description,订单描述,
Patient Instructions,患者说明,
Order Template Type,医嘱模板类型,
Order Template,医嘱模板,
Sample Collection Required,需要采样,
Quantity Invoiced,发票数量,
Referred to Practitioner,转诊给从业者,
Source Doc,文档来源,
Order Group,医嘱组,
Order Group (Encounter),医嘱组(就诊),
Medicaiton Item,药品条目,
The role responsible for performing the medication request,负责执行药物请求的角色,
Is FHIR Defined,FHIR 是否已被定义,
Admission Nursing Checklist Template,入院护理核查清单模板,
Admission Instructions,入院指导,
Discharge Nursing Checklist Template,出院护理核查清单模板,
Service Request Defaults,服务请求默认设置,
Link existing Item,关联现有项目,
No more records..,无更多记录..,
Practitioner,从业者,
Ref DocName,参考文档名称,
Permitted Data Type,允许的数据类型,
Observation Category,观察类别,
Template Details,模板详细信息,
Has Component,包含组件,
Sample Collection Time,采样时间,
Sample Status,样本状态,
Preferred Display Name,首选显示名称,
Result Options,结果选项,
My Profile,我的档案,
Toggle Full Width,切换全屏,
Toggle Theme,切换主题,
Log out,退出,
Roles & Permissions,角色 & 权限,
Connections,关联,
Orders,医疗申请,
Appointments,预约,
Tobacco Consumption (Past),吸烟量（过去）,
Tobacco Consumption (Present),吸烟量（现在）,
Patient Encounter,患者就诊,
Patient Demographics,患者基本信息,
AGE,年龄,
Surgery,手术,
Admissions,住院,
Billing and Payments,结算与付费,
Rehab and Physiotherapy,康复与物理治疗,
Medical Department,医疗科室,
Inpatient Medication Entry,住院患者用药登记,
Inpatient Medication Order,住院用药医嘱,
Therapy Session,治疗会话,
Exercise Type,康复训练类型,
Lab Test,实验室检测,
Sample Collection,样本采集,
Terminology Mapping,医学术语对照,
Consultation Setup,会诊设置,
Estimated Duration,预计持续时间,
Medical Codes,医疗编码,
Task Details,任务详情,
Task Schedule,任务计划,
Requested Start Time,请求开始时间,
Requested End Time,请求结束时间,
Task Start Time,任务开始时间,
Task End Time,任务结束时间,
Task Resolution,任务解决方案,
Task Doctype,任务文档类型,
Task Document Name,任务文档名称,
Create and link the document to complete this task,创建并链接文档以完成此任务,
Activity Duration,活动时长,
Task DocType,任务文档类型,
Checklist,清单,
Time Offset,时间偏移,
Task Duration,任务时长,
The time duration before or after the event on which the Nursing Task is to be performed. The Nursing Task start time will be set based on this.,护理任务执行前或执行后的时间持续。护理任务的开始时间将根据此时间设定,
Default duration which the task can take to complete,任务完成的默认时长,
Collection Point,采集点,
Samples,样本,
Observation Sample Collection,观察样本采集,
Mark Collected,标记已收集,
Collection Date Time,采集日期时间,
Show Components,显示组件,
Collection Point,采集点,
OP & IP,门诊 & 住院,
Billing & Accounts,计费 & 账务,
Alerts,提醒,
Outpatient Settings,门诊设置,
If checked, a customer will be created, mapped to Patient. Patient Invoices will be created against this Customer. You can also select existing Customer while creating Patient.,如果选中，将创建一个客户，并与患者进行映射。患者的发票将会针对该客户创建。在创建患者时，还可以选择已存在的客户,
Default Code System,默认编码系统,
Validate Nursing Checklists,验证护理核查清单,
Validates all mandatory tasks in nursing checklist to be Completed before a Patient transactional event.,在患者事务事件之前验证护理核查清单中的所有必要任务已完成,
Default Google Calendar,默认谷歌日历,
For use while scheduling tele-consultations via Google Meet,用于安排通过谷歌会议进行远程咨询,
Inpatient Settings,住院设置,
Allow Discharge Despite Unbilled Healthcare Services,允许出院尽管尚未结算的医疗服务,
Do Not Bill Patient Encounters for Inpatients,不对住院患者的患者就诊进行计费,
Show Payment Popup,显示支付弹窗,
Checking this will popup dialog for Appointment Invoicing,勾选此项将弹出预约发票对话框,
Drag and drop files here or upload from,拖放文件到此处或从中上传,
My Device,我的设备,
Library,浏览,
Set all public,将所有文件设置为公开,
Set all private,设定所有文件为个人访问,
Default Intent,默认行为,
Create Observation(s) on Sales Invoice Submission,在销售发票提交时创建观察,
Process Service Request If Billing Status Is Paid,如果计费状态为已支付则处理服务请求,
Can Submit,可以提交,
Copy to Clipboard,复制到剪切板,
Remind Me,提醒我,
Undo,撤销,
Redo,恢复撤销,
Standard Document Types,标准文档类型,
Date Fieldname,日期字段名称,
Add / Edit Fields,添加/编辑字段,
Custom Document Types,自定义文档类型,
Selected Fields,选定的字段,
Allow Booking For,允许预约给,
Stock Consumption,库存消耗,
Pre-op Nursing Checklist Template,术前护理核查模板,
Post-op Nursing Checklist Template,术后护理核查模板,
Practitioners,从业人员,
Plan Conditions,计划条件,
Patient Age From,患者年龄起始,
Patient Age To,患者年龄结束,
Number Of Repeats Allowed,允许的重复次数,
days,天,
minutes,分钟,
+ Add a Filter,+ 添加过滤条件,
Apply Filters,应用过滤器,
Imaging,影像学,
Descriptive Result,描述性结果,
Worksheet & Legend,工作表与图例,
Sample Type,样本类型,
Container Closure Color,容器封闭颜色,
Let's Set Up the Healthcare Module.,让我们设置医疗模块,
Create Patient,创建患者,
Create Practitioner Schedule,创建从业者日程,
Introduction to Healthcare Practitioner,医疗从业者介绍,
Create Healthcare Practitioner,创建医疗从业者,
Explore Healthcare Settings,探索医疗设置,
Explore Clinical Procedure Templates,浏览临床操作模板,
New Workspace,新建工作空间,
Indicator color,指示器颜色,
Create Workspace,创建工作空间,
cyan,青色,
pink,粉色,
gray,灰色-美,
grey,灰色-英,
light-blue,浅蓝色,
Search or type a command (Ctrl + G),搜索或输入命令（Ctrl + G）,
Documentation,文档,
User Forum,用户论坛,
Frappe School,学校,
Report an Issue,报告问题,
About,关于,
Frappe Support,框架支持,
Appointment,预约,
Encounter Date,就诊日期,
Encounter Time,就诊时间,
Encounter Impression,就诊印象,
Investigations,检查,
Lab Tests,实验室检测,
Procedures,治疗程序,
